Order Number,SKU,SKU Description,Prime Line Number,orderline_units_sold,Total without tax,Fulfillment Method,Ship Node Description,Order Date,Ship ZIP,Ship Latitude,Ship Longitude,Order line status,Shipment status Ship Date
2220288,SKU008502,sku_description_8502,6,2,499.06,STH,Store E,1/23/2025,10579,47.35643,-85.896152,Shipped,1/25/2025
2220289,SKU042599,sku_description_42599,1,3,1326.69,BOPIS,Store J,3/2/2025,02108,42.3601,-71.0589,Shipped,3/5/2025
2220289,SKU005076,sku_description_5076,2,1,415.85,BOPIS,Store J,3/2/2025,02108,42.3601,-71.0589,Shipped,3/7/2025
2220289,SKU021657,sku_description_21657,3,2,786.18,BOPIS,Store J,3/2/2025,02108,42.3601,-71.0589,Shipped,3/4/2025
2220289,SKU018216,sku_description_18216,4,2,525.88,BOPIS,Store J,3/2/2025,02108,42.3601,-71.0589,Shipped,3/4/2025
2220289,SKU013754,sku_description_13754,5,4,759.72,BOPIS,Store J,3/2/2025,02108,42.3601,-71.0589,Shipped,3/7/2025
2220289,SKU014365,sku_description_14365,6,2,126.58,BOPIS,Store J,3/2/2025,02108,42.3601,-71.0589,Shipped,3/7/2025
2220290,SKU031969,sku_description_31969,1,2,1425.52,STH,Store H,12/26/2025,89125,30.44015,-87.741777,Shipped,12/27/2025
2220290,SKU038071,sku_description_38071,2,2,817.22,STH,Store H,12/26/2025,89125,30.44015,-87.741777,Shipped,12/28/2025
2220290,SKU005478,sku_description_5478,3,2,1111.24,STH,Store H,12/26/2025,89125,30.44015,-87.741777,Shipped,12/29/2025
2220290,SKU032654,sku_description_32654,4,2,959.92,STH,Store H,12/26/2025,89125,30.44015,-87.741777,Shipped,12/31/2025
2220290,SKU039284,sku_description_39284,5,1,765.31,STH,Store H,12/26/2025,89125,30.44015,-87.741777,Shipped,12/29/2025
2220290,SKU021766,sku_description_21766,6,2,1565.18,STH,Store H,12/26/2025,89125,30.44015,-87.741777,Shipped,12/28/2025
2220290,SKU013826,sku_description_13826,7,2,391.02,STH,Store H,12/26/2025,89125,30.44015,-87.741777,Shipped,12/29/2025
2220291,SKU004928,sku_description_4928,1,4,735.6,BOPIS,Store E,7/29/2025,30303,33.749,-84.388,Cancelled,
2220291,SKU026659,sku_description_26659,2,1,709.84,BOPIS,Store E,7/29/2025,30303,33.749,-84.388,Cancelled,
2220291,SKU025482,sku_description_25482,3,3,222.99,BOPIS,Store E,7/29/2025,30303,33.749,-84.388,Cancelled,
2220291,SKU014634,sku_description_14634,4,4,2224.52,BOPIS,Store E,7/29/2025,30303,33.749,-84.388,Cancelled,
2220291,SKU036751,sku_description_36751,5,4,441.32,BOPIS,Store E,7/29/2025,30303,33.749,-84.388,Cancelled,
2220292,SKU027729,sku_description_27729,1,3,42.21,STH,Store G,7/10/2025,84188,31.202952,-108.941784,Shipped,7/11/2025
2220292,SKU019615,sku_description_19615,2,1,597.4,STH,Store G,7/10/2025,84188,31.202952,-108.941784,Shipped,7/15/2025
2220293,SKU021097,sku_description_21097,1,2,1253.32,STH,Store J,3/16/2025,56644,48.535047,-80.017275,Shipped,3/17/2025
2220293,SKU006377,sku_description_6377,2,2,1187.64,STH,Store J,3/16/2025,56644,48.535047,-80.017275,Shipped,3/18/2025
2220293,SKU028859,sku_description_28859,3,4,1280.36,STH,Store J,3/16/2025,56644,48.535047,-80.017275,Shipped,3/20/2025
2220293,SKU025462,sku_description_25462,4,2,290.32,STH,Store J,3/16/2025,56644,48.535047,-80.017275,Shipped,3/17/2025
2220293,SKU041255,sku_description_41255,5,4,2524.64,STH,Store J,3/16/2025,56644,48.535047,-80.017275,Shipped,3/18/2025
2220293,SKU030867,sku_description_30867,6,4,2178.76,STH,Store J,3/16/2025,56644,48.535047,-80.017275,Shipped,3/20/2025
2220293,SKU034626,sku_description_34626,7,2,179.58,STH,Store J,3/16/2025,56644,48.535047,-80.017275,Shipped,3/17/2025
2220294,SKU026049,sku_description_26049,1,1,201.09,BOPIS,Store G,12/18/2025,32202,30.3322,-81.6557,Cancelled,
2220294,SKU038071,sku_description_38071,2,3,1225.83,BOPIS,Store G,12/18/2025,32202,30.3322,-81.6557,Cancelled,
2220294,SKU013013,sku_description_13013,3,3,1776.96,BOPIS,Store G,12/18/2025,32202,30.3322,-81.6557,Cancelled,
2220294,SKU036020,sku_description_36020,4,1,85.82,BOPIS,Store G,12/18/2025,32202,30.3322,-81.6557,Cancelled,
2220294,SKU017430,sku_description_17430,5,1,225.26,BOPIS,Store G,12/18/2025,32202,30.3322,-81.6557,Cancelled,
2220294,SKU029580,sku_description_29580,6,4,1583.32,BOPIS,Store G,12/18/2025,32202,30.3322,-81.6557,Cancelled,
2220295,SKU015851,sku_description_15851,1,4,575.84,STH,Store A,10/14/2025,69302,35.753183,-79.843512,Shipped,10/18/2025
2220295,SKU034141,sku_description_34141,2,2,271.64,STH,Store A,10/14/2025,69302,35.753183,-79.843512,Shipped,10/19/2025
2220295,SKU017292,sku_description_17292,3,2,1296.8,STH,Store A,10/14/2025,69302,35.753183,-79.843512,Shipped,10/19/2025
2220295,SKU003978,sku_description_3978,4,3,1323.75,STH,Store A,10/14/2025,69302,35.753183,-79.843512,Shipped,10/17/2025
2220295,SKU020575,sku_description_20575,5,1,754.08,STH,Store A,10/14/2025,69302,35.753183,-79.843512,Shipped,10/19/2025
2220296,SKU030556,sku_description_30556,1,3,1196.52,BOPIS,Store C,6/18/2025,48226,42.3314,-83.0458,Cancelled,
2220297,SKU014467,sku_description_14467,1,1,251.64,BOPIS,Store B,11/4/2025,60601,41.8837,-87.6233,Shipped,11/8/2025
2220297,SKU009868,sku_description_9868,2,3,481.2,BOPIS,Store B,11/4/2025,60601,41.8837,-87.6233,Shipped,11/7/2025
2220297,SKU024618,sku_description_24618,3,1,29.77,BOPIS,Store B,11/4/2025,60601,41.8837,-87.6233,Shipped,11/9/2025
2220298,SKU034444,sku_description_34444,1,2,1346.32,BOPIS,Store A,3/16/2025,55401,44.9833,-93.2667,Cancelled,
2220298,SKU027124,sku_description_27124,2,3,1843.59,BOPIS,Store A,3/16/2025,55401,44.9833,-93.2667,Cancelled,
2220298,SKU011887,sku_description_11887,3,1,197.34,BOPIS,Store A,3/16/2025,55401,44.9833,-93.2667,Cancelled,
2220298,SKU016852,sku_description_16852,4,1,16.65,BOPIS,Store A,3/16/2025,55401,44.9833,-93.2667,Cancelled,
2220299,SKU016982,sku_description_16982,1,2,571.74,STH,Store D,11/8/2025,31871,44.876551,-122.667726,Shipped,11/13/2025
2220299,SKU037435,sku_description_37435,2,1,405.53,STH,Store D,11/8/2025,31871,44.876551,-122.667726,Shipped,11/9/2025
2220299,SKU033723,sku_description_33723,3,1,461.78,STH,Store D,11/8/2025,31871,44.876551,-122.667726,Shipped,11/10/2025
2220299,SKU020167,sku_description_20167,4,1,365.05,STH,Store D,11/8/2025,31871,44.876551,-122.667726,Shipped,11/12/2025
2220299,SKU031863,sku_description_31863,5,2,723.1,STH,Store D,11/8/2025,31871,44.876551,-122.667726,Shipped,11/9/2025
2220300,SKU012316,sku_description_12316,1,4,699.16,STH,Store A,11/22/2025,65096,33.133027,-79.902534,Shipped,11/23/2025
2220300,SKU000583,sku_description_583,2,1,395.62,STH,Store A,11/22/2025,65096,33.133027,-79.902534,Shipped,11/23/2025
2220301,SKU024443,sku_description_24443,1,2,206.3,BOPIS,Store H,5/26/2025,33602,27.9506,-82.4572,Shipped,5/28/2025
2220302,SKU034030,sku_description_34030,1,1,700.68,STH,Store G,2/1/2025,13165,37.741195,-86.956528,Shipped,2/2/2025
2220302,SKU041398,sku_description_41398,2,3,587.64,STH,Store G,2/1/2025,13165,37.741195,-86.956528,Shipped,2/2/2025
2220303,SKU030036,sku_description_30036,1,3,819.3,STH,Store J,10/11/2025,81506,42.830024,-97.215174,Shipped,10/16/2025
2220303,SKU026959,sku_description_26959,2,2,727.7,STH,Store J,10/11/2025,81506,42.830024,-97.215174,Shipped,10/15/2025
2220303,SKU029901,sku_description_29901,3,3,1391.97,STH,Store J,10/11/2025,81506,42.830024,-97.215174,Shipped,10/16/2025
2220303,SKU028380,sku_description_28380,4,1,784.9,STH,Store J,10/11/2025,81506,42.830024,-97.215174,Shipped,10/13/2025
2220303,SKU002036,sku_description_2036,5,3,844.68,STH,Store J,10/11/2025,81506,42.830024,-97.215174,Shipped,10/13/2025
2220303,SKU031080,sku_description_31080,6,3,1159.02,STH,Store J,10/11/2025,81506,42.830024,-97.215174,Shipped,10/15/2025
2220304,SKU022035,sku_description_22035,1,3,2262.72,STH,Store H,11/30/2025,61560,40.669552,-112.221444,Shipped,12/2/2025
2220305,SKU004663,sku_description_4663,1,1,370.34,BOPIS,Store J,3/4/2025,02108,42.3601,-71.0589,Shipped,3/7/2025
2220305,SKU021233,sku_description_21233,2,1,593.07,BOPIS,Store J,3/4/2025,02108,42.3601,-71.0589,Shipped,3/8/2025
2220305,SKU002499,sku_description_2499,3,1,784.65,BOPIS,Store J,3/4/2025,02108,42.3601,-71.0589,Shipped,3/5/2025
2220305,SKU012628,sku_description_12628,4,3,2195.97,BOPIS,Store J,3/4/2025,02108,42.3601,-71.0589,Shipped,3/9/2025
2220305,SKU021531,sku_description_21531,5,3,952.2,BOPIS,Store J,3/4/2025,02108,42.3601,-71.0589,Shipped,3/6/2025
2220305,SKU023662,sku_description_23662,6,4,105.88,BOPIS,Store J,3/4/2025,02108,42.3601,-71.0589,Shipped,3/7/2025
2220305,SKU026685,sku_description_26685,7,1,527.57,BOPIS,Store J,3/4/2025,02108,42.3601,-71.0589,Shipped,3/7/2025
2220306,SKU021617,sku_description_21617,1,1,286.11,STH,Store I,12/20/2025,06892,46.192927,-71.406271,Shipped,12/22/2025
2220306,SKU029159,sku_description_29159,2,1,72.93,STH,Store I,12/20/2025,06892,46.192927,-71.406271,Shipped,12/22/2025
2220306,SKU004919,sku_description_4919,3,2,1217.16,STH,Store I,12/20/2025,06892,46.192927,-71.406271,Shipped,12/24/2025
2220307,SKU005075,sku_description_5075,1,4,3112.2,BOPIS,Store F,7/8/2025,37219,36.1627,-86.7816,Shipped,7/12/2025
2220308,SKU024581,sku_description_24581,1,1,404.72,BOPIS,Store I,9/8/2025,28202,35.2271,-80.8431,Shipped,9/11/2025
2220308,SKU013837,sku_description_13837,2,3,2311.47,BOPIS,Store I,9/8/2025,28202,35.2271,-80.8431,Shipped,9/9/2025
2220308,SKU011031,sku_description_11031,3,2,441.02,BOPIS,Store I,9/8/2025,28202,35.2271,-80.8431,Shipped,9/10/2025
2220308,SKU032521,sku_description_32521,4,2,627.54,BOPIS,Store I,9/8/2025,28202,35.2271,-80.8431,Shipped,9/9/2025
2220309,SKU026541,sku_description_26541,1,2,1196.44,STH,Store E,10/12/2025,43311,41.557944,-115.976557,Shipped,10/17/2025
2220309,SKU025114,sku_description_25114,2,2,1006.3,STH,Store E,10/12/2025,43311,41.557944,-115.976557,Shipped,10/13/2025
2220310,SKU005393,sku_description_5393,1,3,2084.34,STH,Store C,1/5/2025,16790,27.467561,-113.851643,Cancelled,
2220310,SKU034134,sku_description_34134,2,4,3032.4,STH,Store C,1/5/2025,16790,27.467561,-113.851643,Cancelled,
2220310,SKU026373,sku_description_26373,3,4,1441.36,STH,Store C,1/5/2025,16790,27.467561,-113.851643,Cancelled,
2220310,SKU003761,sku_description_3761,4,1,98.55,STH,Store C,1/5/2025,16790,27.467561,-113.851643,Cancelled,
2220310,SKU027638,sku_description_27638,5,2,390.2,STH,Store C,1/5/2025,16790,27.467561,-113.851643,Cancelled,
2220311,SKU011715,sku_description_11715,1,3,501.9,BOPIS,Store D,6/12/2025,15222,40.4406,-79.9959,Cancelled,
2220311,SKU017371,sku_description_17371,2,4,661.76,BOPIS,Store D,6/12/2025,15222,40.4406,-79.9959,Cancelled,
2220311,SKU007416,sku_description_7416,3,3,1308.27,BOPIS,Store D,6/12/2025,15222,40.4406,-79.9959,Cancelled,
2220311,SKU040023,sku_description_40023,4,2,1238.1,BOPIS,Store D,6/12/2025,15222,40.4406,-79.9959,Cancelled,
2220311,SKU021841,sku_description_21841,5,3,1005.75,BOPIS,Store D,6/12/2025,15222,40.4406,-79.9959,Cancelled,
2220311,SKU015183,sku_description_15183,6,2,1240.9,BOPIS,Store D,6/12/2025,15222,40.4406,-79.9959,Cancelled,
2220311,SKU028320,sku_description_28320,7,1,486.38,BOPIS,Store D,6/12/2025,15222,40.4406,-79.9959,Cancelled,
2220312,SKU009955,sku_description_9955,1,2,270.92,STH,Store A,2/14/2025,73760,42.777401,-116.320626,Cancelled,
2220313,SKU002684,sku_description_2684,1,2,610.28,STH,Store A,5/11/2025,12899,26.843405,-89.601532,Cancelled,
2220313,SKU024021,sku_description_24021,2,2,608.52,STH,Store A,5/11/2025,12899,26.843405,-89.601532,Cancelled,
2220313,SKU009965,sku_description_9965,3,4,1579.84,STH,Store A,5/11/2025,12899,26.843405,-89.601532,Cancelled,
2220314,SKU018040,sku_description_18040,1,3,1592.43,STH,Store I,1/3/2025,17080,26.504539,-104.991688,Shipped,1/4/2025
2220315,SKU034452,sku_description_34452,1,2,125.48,STH,Store H,8/21/2025,39469,42.942091,-99.786104,Shipped,8/23/2025
2220316,SKU025081,sku_description_25081,1,4,3077.32,STH,Store B,5/13/2025,06493,48.640743,-118.053144,Shipped,5/15/2025
2220316,SKU017267,sku_description_17267,2,3,708,STH,Store B,5/13/2025,06493,48.640743,-118.053144,Shipped,5/16/2025
2220317,SKU010226,sku_description_10226,1,4,1751.4,BOPIS,Store H,10/20/2025,33602,27.9506,-82.4572,Shipped,10/23/2025
2220317,SKU034016,sku_description_34016,2,3,1219.98,BOPIS,Store H,10/20/2025,33602,27.9506,-82.4572,Shipped,10/25/2025
2220318,SKU024265,sku_description_24265,1,4,2909.4,STH,Store C,9/14/2025,14010,43.048453,-93.652212,Cancelled,
2220318,SKU014117,sku_description_14117,2,3,849.51,STH,Store C,9/14/2025,14010,43.048453,-93.652212,Cancelled,
2220318,SKU034842,sku_description_34842,3,4,999.84,STH,Store C,9/14/2025,14010,43.048453,-93.652212,Cancelled,
2220318,SKU010372,sku_description_10372,4,1,723.87,STH,Store C,9/14/2025,14010,43.048453,-93.652212,Cancelled,
2220318,SKU014634,sku_description_14634,5,3,1668.39,STH,Store C,9/14/2025,14010,43.048453,-93.652212,Cancelled,
2220318,SKU017795,sku_description_17795,6,3,2183.88,STH,Store C,9/14/2025,14010,43.048453,-93.652212,Cancelled,
2220318,SKU001180,sku_description_1180,7,3,1303.17,STH,Store C,9/14/2025,14010,43.048453,-93.652212,Cancelled,
2220319,SKU016784,sku_description_16784,1,4,1601.04,STH,Store D,9/28/2025,82000,26.567869,-101.309937,Shipped,10/2/2025
2220319,SKU033384,sku_description_33384,2,3,2052.54,STH,Store D,9/28/2025,82000,26.567869,-101.309937,Shipped,9/29/2025
2220319,SKU031833,sku_description_31833,3,3,1568.01,STH,Store D,9/28/2025,82000,26.567869,-101.309937,Shipped,10/3/2025
2220319,SKU036811,sku_description_36811,4,1,550.93,STH,Store D,9/28/2025,82000,26.567869,-101.309937,Shipped,9/29/2025
2220319,SKU035119,sku_description_35119,5,2,770.04,STH,Store D,9/28/2025,82000,26.567869,-101.309937,Shipped,10/1/2025
2220320,SKU041036,sku_description_41036,1,3,1810.65,STH,Store J,11/18/2025,63081,36.164921,-98.914843,Cancelled,
2220320,SKU043049,sku_description_43049,2,4,1284,STH,Store J,11/18/2025,63081,36.164921,-98.914843,Cancelled,
2220321,SKU042280,sku_description_42280,1,1,226.08,STH,Store J,8/11/2025,85685,44.212321,-94.866813,Shipped,8/16/2025
2220321,SKU027002,sku_description_27002,2,3,71.85,STH,Store J,8/11/2025,85685,44.212321,-94.866813,Shipped,8/13/2025
2220321,SKU010530,sku_description_10530,3,2,55.06,STH,Store J,8/11/2025,85685,44.212321,-94.866813,Shipped,8/15/2025
2220322,SKU010287,sku_description_10287,1,1,344.01,BOPIS,Store E,2/1/2025,30303,33.749,-84.388,Cancelled,
2220322,SKU001450,sku_description_1450,2,1,547.55,BOPIS,Store E,2/1/2025,30303,33.749,-84.388,Cancelled,
2220322,SKU018234,sku_description_18234,3,4,1029.4,BOPIS,Store E,2/1/2025,30303,33.749,-84.388,Cancelled,
2220323,SKU006331,sku_description_6331,1,3,98.82,STH,Store G,9/29/2025,60864,36.41791,-70.460701,Shipped,10/4/2025
2220323,SKU027826,sku_description_27826,2,3,1939.98,STH,Store G,9/29/2025,60864,36.41791,-70.460701,Shipped,10/2/2025
2220323,SKU022804,sku_description_22804,3,3,1647.33,STH,Store G,9/29/2025,60864,36.41791,-70.460701,Shipped,10/3/2025
2220323,SKU022505,sku_description_22505,4,4,1162.4,STH,Store G,9/29/2025,60864,36.41791,-70.460701,Shipped,10/3/2025
2220323,SKU031992,sku_description_31992,5,2,946.82,STH,Store G,9/29/2025,60864,36.41791,-70.460701,Shipped,9/30/2025
2220324,SKU034498,sku_description_34498,1,3,1895.49,STH,Store G,2/6/2025,78306,34.206428,-113.429029,Shipped,2/7/2025
2220324,SKU020228,sku_description_20228,2,3,176.46,STH,Store G,2/6/2025,78306,34.206428,-113.429029,Shipped,2/10/2025
2220324,SKU027628,sku_description_27628,3,1,571.11,STH,Store G,2/6/2025,78306,34.206428,-113.429029,Shipped,2/10/2025
2220325,SKU018135,sku_description_18135,1,1,295.42,STH,Store H,3/2/2025,34109,45.390675,-99.734267,Shipped,3/3/2025
2220325,SKU023120,sku_description_23120,2,3,1548.48,STH,Store H,3/2/2025,34109,45.390675,-99.734267,Shipped,3/7/2025
2220325,SKU028098,sku_description_28098,3,1,179.99,STH,Store H,3/2/2025,34109,45.390675,-99.734267,Shipped,3/5/2025
2220325,SKU000222,sku_description_222,4,2,911.88,STH,Store H,3/2/2025,34109,45.390675,-99.734267,Shipped,3/5/2025
2220326,SKU019832,sku_description_19832,1,1,219.08,BOPIS,Store J,2/27/2025,02108,42.3601,-71.0589,Cancelled,
2220326,SKU020974,sku_description_20974,2,2,1456.02,BOPIS,Store J,2/27/2025,02108,42.3601,-71.0589,Cancelled,
2220326,SKU034161,sku_description_34161,3,1,738.56,BOPIS,Store J,2/27/2025,02108,42.3601,-71.0589,Cancelled,
2220326,SKU028745,sku_description_28745,4,1,156.26,BOPIS,Store J,2/27/2025,02108,42.3601,-71.0589,Cancelled,
2220326,SKU031010,sku_description_31010,5,4,362.4,BOPIS,Store J,2/27/2025,02108,42.3601,-71.0589,Cancelled,
2220327,SKU015783,sku_description_15783,1,2,409.02,BOPIS,Store H,10/15/2025,33602,27.9506,-82.4572,Shipped,10/20/2025
2220327,SKU022766,sku_description_22766,2,1,431.29,BOPIS,Store H,10/15/2025,33602,27.9506,-82.4572,Shipped,10/20/2025
2220327,SKU022561,sku_description_22561,3,4,2620.96,BOPIS,Store H,10/15/2025,33602,27.9506,-82.4572,Shipped,10/18/2025
2220328,SKU029057,sku_description_29057,1,2,907.26,STH,Store J,5/24/2025,18824,43.432688,-68.238782,Shipped,5/27/2025
2220328,SKU012359,sku_description_12359,2,1,118.8,STH,Store J,5/24/2025,18824,43.432688,-68.238782,Shipped,5/25/2025
2220329,SKU006196,sku_description_6196,1,2,254.42,STH,Store A,2/19/2025,03062,46.282841,-70.242092,Shipped,2/24/2025
2220329,SKU021657,sku_description_21657,2,3,1179.27,STH,Store A,2/19/2025,03062,46.282841,-70.242092,Shipped,2/23/2025
2220329,SKU038657,sku_description_38657,3,1,394.78,STH,Store A,2/19/2025,03062,46.282841,-70.242092,Shipped,2/20/2025
2220329,SKU021233,sku_description_21233,4,1,593.07,STH,Store A,2/19/2025,03062,46.282841,-70.242092,Shipped,2/21/2025
2220329,SKU002120,sku_description_2120,5,3,2118.87,STH,Store A,2/19/2025,03062,46.282841,-70.242092,Shipped,2/22/2025
2220330,SKU010852,sku_description_10852,1,4,1207.4,STH,Store G,7/3/2025,34848,30.101093,-97.605101,Shipped,7/7/2025
2220330,SKU013742,sku_description_13742,2,1,67.45,STH,Store G,7/3/2025,34848,30.101093,-97.605101,Shipped,7/5/2025
2220331,SKU025731,sku_description_25731,1,3,1194.33,BOPIS,Store I,11/8/2025,28202,35.2271,-80.8431,Cancelled,
2220331,SKU032720,sku_description_32720,2,4,1945.24,BOPIS,Store I,11/8/2025,28202,35.2271,-80.8431,Cancelled,
2220331,SKU016794,sku_description_16794,3,3,1696.71,BOPIS,Store I,11/8/2025,28202,35.2271,-80.8431,Cancelled,
2220331,SKU008656,sku_description_8656,4,2,721.56,BOPIS,Store I,11/8/2025,28202,35.2271,-80.8431,Cancelled,
2220331,SKU033480,sku_description_33480,5,3,2200.59,BOPIS,Store I,11/8/2025,28202,35.2271,-80.8431,Cancelled,
2220331,SKU006382,sku_description_6382,6,4,1701.8,BOPIS,Store I,11/8/2025,28202,35.2271,-80.8431,Cancelled,
2220332,SKU037477,sku_description_37477,1,3,2008.26,STH,Store E,11/24/2025,38092,40.086001,-89.200343,Shipped,11/25/2025
2220333,SKU020217,sku_description_20217,1,1,604.43,STH,Store D,3/14/2025,97686,41.744593,-114.166496,Shipped,3/19/2025
2220333,SKU027697,sku_description_27697,2,1,746.84,STH,Store D,3/14/2025,97686,41.744593,-114.166496,Shipped,3/17/2025
2220333,SKU000736,sku_description_736,3,3,2106.39,STH,Store D,3/14/2025,97686,41.744593,-114.166496,Shipped,3/17/2025
2220333,SKU005689,sku_description_5689,4,3,359.55,STH,Store D,3/14/2025,97686,41.744593,-114.166496,Shipped,3/19/2025
2220333,SKU021764,sku_description_21764,5,1,286.13,STH,Store D,3/14/2025,97686,41.744593,-114.166496,Shipped,3/15/2025
2220334,SKU029082,sku_description_29082,1,2,871.1,STH,Store D,5/18/2025,73266,35.357626,-75.970608,Shipped,5/23/2025
2220334,SKU041035,sku_description_41035,2,4,1892.48,STH,Store D,5/18/2025,73266,35.357626,-75.970608,Shipped,5/23/2025
2220335,SKU033210,sku_description_33210,1,2,1586.54,STH,Store G,11/16/2025,81673,33.039545,-70.739806,Shipped,11/19/2025
2220335,SKU007246,sku_description_7246,2,1,40.51,STH,Store G,11/16/2025,81673,33.039545,-70.739806,Shipped,11/19/2025
2220335,SKU030518,sku_description_30518,3,3,2272.11,STH,Store G,11/16/2025,81673,33.039545,-70.739806,Shipped,11/21/2025
2220336,SKU034256,sku_description_34256,1,4,1101.24,STH,Store C,7/29/2025,98329,44.283021,-68.965772,Shipped,8/3/2025
2220336,SKU036811,sku_description_36811,2,2,1101.86,STH,Store C,7/29/2025,98329,44.283021,-68.965772,Shipped,8/1/2025
2220336,SKU033723,sku_description_33723,3,4,1847.12,STH,Store C,7/29/2025,98329,44.283021,-68.965772,Shipped,8/3/2025
2220336,SKU016646,sku_description_16646,4,2,1562.68,STH,Store C,7/29/2025,98329,44.283021,-68.965772,Shipped,7/30/2025
2220336,SKU026373,sku_description_26373,5,1,360.34,STH,Store C,7/29/2025,98329,44.283021,-68.965772,Shipped,7/31/2025
2220337,SKU006246,sku_description_6246,1,3,1459.65,STH,Store E,11/9/2025,38610,25.644765,-98.048671,Cancelled,
2220337,SKU037847,sku_description_37847,2,4,1749.36,STH,Store E,11/9/2025,38610,25.644765,-98.048671,Cancelled,
2220338,SKU042730,sku_description_42730,1,4,1114.12,STH,Store E,2/17/2025,71150,46.278857,-110.97611,Shipped,2/19/2025
2220338,SKU014213,sku_description_14213,2,3,671.7,STH,Store E,2/17/2025,71150,46.278857,-110.97611,Shipped,2/22/2025
2220338,SKU016360,sku_description_16360,3,2,1350.52,STH,Store E,2/17/2025,71150,46.278857,-110.97611,Shipped,2/19/2025
2220338,SKU034543,sku_description_34543,4,2,1574.3,STH,Store E,2/17/2025,71150,46.278857,-110.97611,Shipped,2/18/2025
2220338,SKU017886,sku_description_17886,5,3,1284.63,STH,Store E,2/17/2025,71150,46.278857,-110.97611,Shipped,2/20/2025
2220338,SKU019089,sku_description_19089,6,3,1903.83,STH,Store E,2/17/2025,71150,46.278857,-110.97611,Shipped,2/21/2025
2220339,SKU024287,sku_description_24287,1,3,807.15,STH,Store E,8/24/2025,48533,44.498304,-86.831818,Cancelled,
2220340,SKU013013,sku_description_13013,1,4,2369.28,STH,Store B,1/7/2025,71722,46.895881,-113.940595,Cancelled,
2220340,SKU023480,sku_description_23480,2,4,2514.88,STH,Store B,1/7/2025,71722,46.895881,-113.940595,Cancelled,
2220340,SKU022925,sku_description_22925,3,4,1032.88,STH,Store B,1/7/2025,71722,46.895881,-113.940595,Cancelled,
2220340,SKU013380,sku_description_13380,4,2,1223.9,STH,Store B,1/7/2025,71722,46.895881,-113.940595,Cancelled,
2220340,SKU015465,sku_description_15465,5,1,663.02,STH,Store B,1/7/2025,71722,46.895881,-113.940595,Cancelled,
2220340,SKU015177,sku_description_15177,6,3,790.26,STH,Store B,1/7/2025,71722,46.895881,-113.940595,Cancelled,
2220341,SKU013742,sku_description_13742,1,2,134.9,STH,Store B,10/18/2025,48559,44.301493,-76.900694,Shipped,10/19/2025
2220341,SKU041357,sku_description_41357,2,3,909.63,STH,Store B,10/18/2025,48559,44.301493,-76.900694,Shipped,10/23/2025
2220341,SKU019837,sku_description_19837,3,2,820.36,STH,Store B,10/18/2025,48559,44.301493,-76.900694,Shipped,10/21/2025
2220341,SKU032797,sku_description_32797,4,1,467.5,STH,Store B,10/18/2025,48559,44.301493,-76.900694,Shipped,10/20/2025
2220342,SKU032842,sku_description_32842,1,4,218.48,STH,Store B,4/2/2025,04836,45.844107,-87.596116,Shipped,4/7/2025
2220342,SKU042958,sku_description_42958,2,4,1473.2,STH,Store B,4/2/2025,04836,45.844107,-87.596116,Shipped,4/4/2025
2220342,SKU006267,sku_description_6267,3,1,785.19,STH,Store B,4/2/2025,04836,45.844107,-87.596116,Shipped,4/6/2025
2220342,SKU003002,sku_description_3002,4,2,1275.92,STH,Store B,4/2/2025,04836,45.844107,-87.596116,Shipped,4/7/2025
2220342,SKU037310,sku_description_37310,5,2,1132.02,STH,Store B,4/2/2025,04836,45.844107,-87.596116,Shipped,4/4/2025
2220342,SKU041482,sku_description_41482,6,3,1828.95,STH,Store B,4/2/2025,04836,45.844107,-87.596116,Shipped,4/6/2025
2220342,SKU013941,sku_description_13941,7,4,492.52,STH,Store B,4/2/2025,04836,45.844107,-87.596116,Shipped,4/4/2025
2220343,SKU009756,sku_description_9756,1,2,435.56,STH,Store F,1/21/2025,56728,48.295568,-97.820088,Shipped,1/22/2025
2220343,SKU027385,sku_description_27385,2,1,737.96,STH,Store F,1/21/2025,56728,48.295568,-97.820088,Shipped,1/25/2025
2220343,SKU009842,sku_description_9842,3,4,3173.2,STH,Store F,1/21/2025,56728,48.295568,-97.820088,Shipped,1/26/2025
2220343,SKU035627,sku_description_35627,4,1,16.57,STH,Store F,1/21/2025,56728,48.295568,-97.820088,Shipped,1/23/2025
2220343,SKU039915,sku_description_39915,5,1,94.23,STH,Store F,1/21/2025,56728,48.295568,-97.820088,Shipped,1/26/2025
2220343,SKU037866,sku_description_37866,6,4,2410.04,STH,Store F,1/21/2025,56728,48.295568,-97.820088,Shipped,1/24/2025
2220344,SKU030459,sku_description_30459,1,3,2248.65,STH,Store I,2/23/2025,17046,30.765862,-94.902365,Shipped,2/28/2025
2220344,SKU021505,sku_description_21505,2,1,666.17,STH,Store I,2/23/2025,17046,30.765862,-94.902365,Shipped,2/28/2025
2220344,SKU025766,sku_description_25766,3,4,1092.48,STH,Store I,2/23/2025,17046,30.765862,-94.902365,Shipped,2/24/2025
2220345,SKU007326,sku_description_7326,1,1,157.45,BOPIS,Store F,12/29/2025,37219,36.1627,-86.7816,Shipped,1/1/2026
2220346,SKU037984,sku_description_37984,1,2,241.1,STH,Store C,8/29/2025,96393,45.40657,-108.460088,Shipped,9/2/2025
