Order Number,SKU,SKU Description,Prime Line Number,orderline_units_sold,Total without tax,Fulfillment Method,Ship Node Description,Order Date,Ship ZIP,Ship Latitude,Ship Longitude,Order line status,Shipment status Ship Date
2220478,SKU035448,sku_description_35448,5,1,210.78,BOPIS,Store B,12/26/2025,60601,41.8837,-87.6233,Shipped,12/27/2025
2220478,SKU035028,sku_description_35028,6,4,962.96,BOPIS,Store B,12/26/2025,60601,41.8837,-87.6233,Shipped,12/27/2025
2220478,SKU006332,sku_description_6332,7,3,1723.77,BOPIS,Store B,12/26/2025,60601,41.8837,-87.6233,Shipped,12/31/2025
2220479,SKU030524,sku_description_30524,1,1,465.87,STH,Store A,06/22/2025,18747,26.068716,-75.558488,Shipped,06/24/2025
2220482,SKU018657,sku_description_18657,1,3,2015.46,STH,Store C,09/22/2025,13618,40.343297,-72.05251,Shipped,09/25/2025
2220482,SKU034061,sku_description_34061,2,2,343.04,STH,Store C,09/22/2025,13618,40.343297,-72.05251,Shipped,09/24/2025
2220482,SKU033723,sku_description_33723,3,3,1385.34,STH,Store C,09/22/2025,13618,40.343297,-72.05251,Shipped,09/27/2025
2220482,SKU000579,sku_description_579,4,2,790.44,STH,Store C,09/22/2025,13618,40.343297,-72.05251,Shipped,09/26/2025
2220483,SKU042736,sku_description_42736,1,3,1225.62,BOPIS,Store J,03/13/2025,02108,42.3601,-71.0589,Shipped,03/18/2025
2220483,SKU006291,sku_description_6291,2,2,233.6,BOPIS,Store J,03/13/2025,02108,42.3601,-71.0589,Shipped,03/16/2025
2220483,SKU031818,sku_description_31818,3,2,1552.56,BOPIS,Store J,03/13/2025,02108,42.3601,-71.0589,Shipped,03/17/2025
2220483,SKU026865,sku_description_26865,4,4,2571.48,BOPIS,Store J,03/13/2025,02108,42.3601,-71.0589,Shipped,03/15/2025
2220483,SKU023213,sku_description_23213,5,1,470.13,BOPIS,Store J,03/13/2025,02108,42.3601,-71.0589,Shipped,03/16/2025
2220483,SKU009457,sku_description_9457,6,4,1224.08,BOPIS,Store J,03/13/2025,02108,42.3601,-71.0589,Shipped,03/14/2025
2220483,SKU029093,sku_description_29093,7,4,1369.48,BOPIS,Store J,03/13/2025,02108,42.3601,-71.0589,Shipped,03/14/2025
2220484,SKU001103,sku_description_1103,1,4,2829.52,BOPIS,Store D,11/09/2025,15222,40.4406,-79.9959,Shipped,11/13/2025
2220484,SKU034128,sku_description_34128,2,1,108.07,BOPIS,Store D,11/09/2025,15222,40.4406,-79.9959,Shipped,11/10/2025
2220484,SKU040882,sku_description_40882,3,1,558.53,BOPIS,Store D,11/09/2025,15222,40.4406,-79.9959,Shipped,11/13/2025
2220485,SKU008710,sku_description_8710,1,4,2318.76,STH,Store H,08/16/2025,85452,39.411936,-69.882243,Shipped,08/20/2025
2220485,SKU004410,sku_description_4410,2,4,1780.48,STH,Store H,08/16/2025,85452,39.411936,-69.882243,Shipped,08/19/2025
2220485,SKU020820,sku_description_20820,3,2,340.16,STH,Store H,08/16/2025,85452,39.411936,-69.882243,Shipped,08/19/2025
2220485,SKU033556,sku_description_33556,4,2,527.56,STH,Store H,08/16/2025,85452,39.411936,-69.882243,Shipped,08/17/2025
2220486,SKU000244,sku_description_244,1,3,894.06,BOPIS,Store G,08/18/2025,32202,30.3322,-81.6557,Shipped,08/19/2025
2220486,SKU031537,sku_description_31537,2,2,901.76,BOPIS,Store G,08/18/2025,32202,30.3322,-81.6557,Shipped,08/23/2025
2220486,SKU029343,sku_description_29343,3,2,125.28,BOPIS,Store G,08/18/2025,32202,30.3322,-81.6557,Shipped,08/21/2025
2220486,SKU018208,sku_description_18208,4,4,2312.04,BOPIS,Store G,08/18/2025,32202,30.3322,-81.6557,Shipped,08/22/2025
2220486,SKU018582,sku_description_18582,5,4,2244.84,BOPIS,Store G,08/18/2025,32202,30.3322,-81.6557,Shipped,08/21/2025
2220488,SKU002239,sku_description_2239,1,4,263.76,STH,Store I,10/30/2025,50428,31.386287,-86.625974,Shipped,10/31/2025
2220488,SKU014687,sku_description_14687,2,1,278.32,STH,Store I,10/30/2025,50428,31.386287,-86.625974,Shipped,10/31/2025
2220488,SKU034817,sku_description_34817,3,2,1327.46,STH,Store I,10/30/2025,50428,31.386287,-86.625974,Shipped,11/03/2025
2220488,SKU001297,sku_description_1297,4,4,545.92,STH,Store I,10/30/2025,50428,31.386287,-86.625974,Shipped,11/02/2025
2220489,SKU034790,sku_description_34790,1,3,96.87,BOPIS,Store E,12/17/2025,30303,33.749,-84.388,Shipped,12/20/2025
2220489,SKU029528,sku_description_29528,2,4,1779.92,BOPIS,Store E,12/17/2025,30303,33.749,-84.388,Shipped,12/18/2025
2220489,SKU022332,sku_description_22332,3,3,425.43,BOPIS,Store E,12/17/2025,30303,33.749,-84.388,Shipped,12/21/2025
2220489,SKU029785,sku_description_29785,4,2,88.26,BOPIS,Store E,12/17/2025,30303,33.749,-84.388,Shipped,12/18/2025
2220489,SKU008092,sku_description_8092,5,1,356.33,BOPIS,Store E,12/17/2025,30303,33.749,-84.388,Shipped,12/19/2025
2220489,SKU031579,sku_description_31579,6,3,1276.44,BOPIS,Store E,12/17/2025,30303,33.749,-84.388,Shipped,12/22/2025
2220489,SKU034016,sku_description_34016,7,4,1626.64,BOPIS,Store E,12/17/2025,30303,33.749,-84.388,Shipped,12/22/2025
2220490,SKU028403,sku_description_28403,1,4,950.48,BOPIS,Store G,03/02/2025,32202,30.3322,-81.6557,Shipped,03/06/2025
2220490,SKU040595,sku_description_40595,2,3,1945.29,BOPIS,Store G,03/02/2025,32202,30.3322,-81.6557,Shipped,03/03/2025
2220490,SKU006529,sku_description_6529,3,2,588.4,BOPIS,Store G,03/02/2025,32202,30.3322,-81.6557,Shipped,03/04/2025
2220490,SKU021101,sku_description_21101,4,3,1651.05,BOPIS,Store G,03/02/2025,32202,30.3322,-81.6557,Shipped,03/05/2025
2220490,SKU004419,sku_description_4419,5,4,1081.16,BOPIS,Store G,03/02/2025,32202,30.3322,-81.6557,Shipped,03/07/2025
2220491,SKU033384,sku_description_33384,1,2,1368.36,STH,Store F,12/03/2025,24057,33.248027,-123.30518,Shipped,12/05/2025
2220491,SKU031576,sku_description_31576,2,4,1417.84,STH,Store F,12/03/2025,24057,33.248027,-123.30518,Shipped,12/04/2025
2220491,SKU022701,sku_description_22701,3,4,253.44,STH,Store F,12/03/2025,24057,33.248027,-123.30518,Shipped,12/04/2025
2220491,SKU038291,sku_description_38291,4,2,85.66,STH,Store F,12/03/2025,24057,33.248027,-123.30518,Shipped,12/05/2025
2220491,SKU036031,sku_description_36031,5,4,3179.44,STH,Store F,12/03/2025,24057,33.248027,-123.30518,Shipped,12/04/2025
2220492,SKU008581,sku_description_8581,1,1,218.17,STH,Store I,02/09/2025,13863,30.243915,-89.891745,Shipped,02/14/2025
2220492,SKU034371,sku_description_34371,2,4,860.92,STH,Store I,02/09/2025,13863,30.243915,-89.891745,Shipped,02/13/2025
2220492,SKU012874,sku_description_12874,3,1,63.06,STH,Store I,02/09/2025,13863,30.243915,-89.891745,Shipped,02/10/2025
2220492,SKU024783,sku_description_24783,4,2,1067.32,STH,Store I,02/09/2025,13863,30.243915,-89.891745,Shipped,02/10/2025
2220494,SKU016704,sku_description_16704,1,3,1388.1,STH,Store E,10/16/2025,33164,48.183478,-77.047047,Shipped,10/19/2025
2220494,SKU031763,sku_description_31763,2,3,660.66,STH,Store E,10/16/2025,33164,48.183478,-77.047047,Shipped,10/19/2025
2220495,SKU027855,sku_description_27855,1,2,1546.58,STH,Store I,07/30/2025,98216,33.429532,-105.38741,Shipped,08/04/2025
2220495,SKU033070,sku_description_33070,2,1,331.12,STH,Store I,07/30/2025,98216,33.429532,-105.38741,Shipped,07/31/2025
2220496,SKU000137,sku_description_137,1,1,416.48,STH,Store D,08/31/2025,61080,41.694192,-67.786811,Shipped,09/02/2025
2220496,SKU006354,sku_description_6354,2,4,1826.72,STH,Store D,08/31/2025,61080,41.694192,-67.786811,Shipped,09/01/2025
2220497,SKU039951,sku_description_39951,1,2,1051.44,STH,Store H,03/03/2025,87401,45.764596,-95.336714,Shipped,03/04/2025
2220497,SKU010319,sku_description_10319,2,4,2261.44,STH,Store H,03/03/2025,87401,45.764596,-95.336714,Shipped,03/04/2025
2220497,SKU001532,sku_description_1532,3,4,1957.76,STH,Store H,03/03/2025,87401,45.764596,-95.336714,Shipped,03/08/2025
2220497,SKU004151,sku_description_4151,4,1,97.22,STH,Store H,03/03/2025,87401,45.764596,-95.336714,Shipped,03/04/2025
2220497,SKU009399,sku_description_9399,5,4,1568.8,STH,Store H,03/03/2025,87401,45.764596,-95.336714,Shipped,03/05/2025
2220497,SKU031419,sku_description_31419,6,2,83.96,STH,Store H,03/03/2025,87401,45.764596,-95.336714,Shipped,03/06/2025
2220499,SKU017202,sku_description_17202,1,3,1740.0,STH,Store B,02/03/2025,34756,48.992233,-71.675838,Shipped,02/04/2025
2220499,SKU006675,sku_description_6675,2,2,215.94,STH,Store B,02/03/2025,34756,48.992233,-71.675838,Shipped,02/07/2025
2220499,SKU012851,sku_description_12851,3,2,364.74,STH,Store B,02/03/2025,34756,48.992233,-71.675838,Shipped,02/04/2025
2220499,SKU040795,sku_description_40795,4,4,2947.04,STH,Store B,02/03/2025,34756,48.992233,-71.675838,Shipped,02/05/2025
2220499,SKU042269,sku_description_42269,5,1,629.68,STH,Store B,02/03/2025,34756,48.992233,-71.675838,Shipped,02/06/2025
2220499,SKU040693,sku_description_40693,6,4,2047.8,STH,Store B,02/03/2025,34756,48.992233,-71.675838,Shipped,02/05/2025
2220501,SKU011758,sku_description_11758,1,2,1343.56,STH,Store J,05/06/2025,52203,33.214621,-120.033531,Shipped,05/09/2025
2220501,SKU007810,sku_description_7810,2,1,19.66,STH,Store J,05/06/2025,52203,33.214621,-120.033531,Shipped,05/07/2025
2220501,SKU005438,sku_description_5438,3,3,2021.31,STH,Store J,05/06/2025,52203,33.214621,-120.033531,Shipped,05/08/2025
2220502,SKU001184,sku_description_1184,1,4,2983.32,STH,Store H,03/10/2025,71484,45.976152,-109.204669,Shipped,03/13/2025
2220503,SKU025516,sku_description_25516,1,2,301.58,STH,Store H,06/10/2025,73220,38.639632,-84.292038,Shipped,06/15/2025
2220503,SKU031429,sku_description_31429,2,2,1497.48,STH,Store H,06/10/2025,73220,38.639632,-84.292038,Shipped,06/13/2025
2220503,SKU033723,sku_description_33723,3,4,1847.12,STH,Store H,06/10/2025,73220,38.639632,-84.292038,Shipped,06/13/2025
2220504,SKU021949,sku_description_21949,1,1,497.41,STH,Store D,12/14/2025,42339,30.031954,-113.001856,Shipped,12/19/2025
2220504,SKU035006,sku_description_35006,2,3,941.67,STH,Store D,12/14/2025,42339,30.031954,-113.001856,Shipped,12/18/2025
2220504,SKU022542,sku_description_22542,3,1,177.24,STH,Store D,12/14/2025,42339,30.031954,-113.001856,Shipped,12/18/2025
2220504,SKU015813,sku_description_15813,4,2,975.62,STH,Store D,12/14/2025,42339,30.031954,-113.001856,Shipped,12/16/2025
2220504,SKU016082,sku_description_16082,5,2,401.12,STH,Store D,12/14/2025,42339,30.031954,-113.001856,Shipped,12/16/2025
2220505,SKU034538,sku_description_34538,1,3,1483.2,STH,Store G,07/24/2025,20140,27.687233,-70.691588,Shipped,07/29/2025
2220505,SKU005800,sku_description_5800,2,4,533.96,STH,Store G,07/24/2025,20140,27.687233,-70.691588,Shipped,07/25/2025
2220505,SKU032024,sku_description_32024,3,1,626.52,STH,Store G,07/24/2025,20140,27.687233,-70.691588,Shipped,07/25/2025
2220505,SKU011280,sku_description_11280,4,3,1829.4,STH,Store G,07/24/2025,20140,27.687233,-70.691588,Shipped,07/25/2025
2220505,SKU008049,sku_description_8049,5,1,696.55,STH,Store G,07/24/2025,20140,27.687233,-70.691588,Shipped,07/25/2025
2220505,SKU036128,sku_description_36128,6,2,145.74,STH,Store G,07/24/2025,20140,27.687233,-70.691588,Shipped,07/26/2025
2220505,SKU034298,sku_description_34298,7,1,519.65,STH,Store G,07/24/2025,20140,27.687233,-70.691588,Shipped,07/28/2025
2220507,SKU008101,sku_description_8101,1,2,1307.06,STH,Store I,01/21/2025,17966,27.813131,-116.418888,Shipped,01/23/2025
2220507,SKU009745,sku_description_9745,2,1,214.5,STH,Store I,01/21/2025,17966,27.813131,-116.418888,Shipped,01/23/2025
2220507,SKU024998,sku_description_24998,3,1,738.85,STH,Store I,01/21/2025,17966,27.813131,-116.418888,Shipped,01/22/2025
2220507,SKU026959,sku_description_26959,4,4,1455.4,STH,Store I,01/21/2025,17966,27.813131,-116.418888,Shipped,01/24/2025
2220507,SKU027333,sku_description_27333,5,2,1466.14,STH,Store I,01/21/2025,17966,27.813131,-116.418888,Shipped,01/22/2025
2220508,SKU016982,sku_description_16982,1,4,1143.48,BOPIS,Store E,11/06/2025,30303,33.749,-84.388,Shipped,11/11/2025
2220509,SKU022102,sku_description_22102,1,3,1947.12,BOPIS,Store I,09/20/2025,28202,35.2271,-80.8431,Shipped,09/25/2025
2220509,SKU024302,sku_description_24302,2,2,1009.18,BOPIS,Store I,09/20/2025,28202,35.2271,-80.8431,Shipped,09/24/2025
2220509,SKU019506,sku_description_19506,3,3,11.4,BOPIS,Store I,09/20/2025,28202,35.2271,-80.8431,Shipped,09/25/2025
2220510,SKU038071,sku_description_38071,1,1,408.61,BOPIS,Store G,08/11/2025,32202,30.3322,-81.6557,Shipped,08/15/2025
2220510,SKU000257,sku_description_257,2,3,2247.36,BOPIS,Store G,08/11/2025,32202,30.3322,-81.6557,Shipped,08/12/2025
2220510,SKU034866,sku_description_34866,3,1,79.2,BOPIS,Store G,08/11/2025,32202,30.3322,-81.6557,Shipped,08/13/2025
2220511,SKU034626,sku_description_34626,1,4,359.16,STH,Store C,10/30/2025,51458,46.703148,-113.108261,Shipped,11/02/2025
2220511,SKU030851,sku_description_30851,2,1,391.18,STH,Store C,10/30/2025,51458,46.703148,-113.108261,Shipped,11/01/2025
2220511,SKU009551,sku_description_9551,3,3,285.57,STH,Store C,10/30/2025,51458,46.703148,-113.108261,Shipped,11/01/2025
2220511,SKU013903,sku_description_13903,4,1,496.02,STH,Store C,10/30/2025,51458,46.703148,-113.108261,Shipped,11/04/2025
2220511,SKU010539,sku_description_10539,5,4,1805.76,STH,Store C,10/30/2025,51458,46.703148,-113.108261,Shipped,11/02/2025
2220512,SKU016436,sku_description_16436,1,1,529.94,STH,Store H,09/01/2025,19691,39.39176,-74.177126,Shipped,09/06/2025
2220512,SKU026771,sku_description_26771,2,1,267.1,STH,Store H,09/01/2025,19691,39.39176,-74.177126,Shipped,09/06/2025
2220512,SKU011955,sku_description_11955,3,2,1332.56,STH,Store H,09/01/2025,19691,39.39176,-74.177126,Shipped,09/02/2025
2220513,SKU022035,sku_description_22035,1,4,3016.96,STH,Store H,11/28/2025,33775,48.288292,-97.797804,Shipped,11/30/2025
2220513,SKU019597,sku_description_19597,2,2,1596.64,STH,Store H,11/28/2025,33775,48.288292,-97.797804,Shipped,12/02/2025
2220513,SKU029579,sku_description_29579,3,1,54.84,STH,Store H,11/28/2025,33775,48.288292,-97.797804,Shipped,12/03/2025
2220514,SKU033777,sku_description_33777,1,3,1489.47,STH,Store E,01/25/2025,77969,36.488696,-80.643239,Shipped,01/30/2025
2220514,SKU009593,sku_description_9593,2,4,2367.92,STH,Store E,01/25/2025,77969,36.488696,-80.643239,Shipped,01/26/2025
2220514,SKU023978,sku_description_23978,3,1,790.63,STH,Store E,01/25/2025,77969,36.488696,-80.643239,Shipped,01/28/2025
2220515,SKU010144,sku_description_10144,1,3,959.64,STH,Store A,01/25/2025,35474,46.520241,-121.526576,Shipped,01/28/2025
2220515,SKU037311,sku_description_37311,2,1,727.36,STH,Store A,01/25/2025,35474,46.520241,-121.526576,Shipped,01/29/2025
2220515,SKU040989,sku_description_40989,3,2,427.82,STH,Store A,01/25/2025,35474,46.520241,-121.526576,Shipped,01/28/2025
2220515,SKU029189,sku_description_29189,4,2,1028.2,STH,Store A,01/25/2025,35474,46.520241,-121.526576,Shipped,01/29/2025
2220516,SKU027927,sku_description_27927,1,4,1340.44,STH,Store D,10/13/2025,45508,26.491556,-120.189606,Shipped,10/16/2025
2220516,SKU012316,sku_description_12316,2,3,524.37,STH,Store D,10/13/2025,45508,26.491556,-120.189606,Shipped,10/14/2025
2220516,SKU002897,sku_description_2897,3,2,865.32,STH,Store D,10/13/2025,45508,26.491556,-120.189606,Shipped,10/14/2025
2220518,SKU012859,sku_description_12859,1,2,752.1,STH,Store F,08/25/2025,01068,35.121329,-103.801011,Shipped,08/26/2025
2220518,SKU004094,sku_description_4094,2,2,1486.6,STH,Store F,08/25/2025,01068,35.121329,-103.801011,Shipped,08/26/2025
2220518,SKU021751,sku_description_21751,3,3,124.56,STH,Store F,08/25/2025,01068,35.121329,-103.801011,Shipped,08/27/2025
2220518,SKU037294,sku_description_37294,4,1,505.5,STH,Store F,08/25/2025,01068,35.121329,-103.801011,Shipped,08/30/2025
2220518,SKU036025,sku_description_36025,5,1,694.96,STH,Store F,08/25/2025,01068,35.121329,-103.801011,Shipped,08/26/2025
2220518,SKU033726,sku_description_33726,6,4,3087.44,STH,Store F,08/25/2025,01068,35.121329,-103.801011,Shipped,08/26/2025
2220520,SKU001536,sku_description_1536,1,4,400.56,STH,Store F,01/11/2025,57900,36.81288,-99.751468,Shipped,01/13/2025
2220520,SKU024644,sku_description_24644,2,4,1908.44,STH,Store F,01/11/2025,57900,36.81288,-99.751468,Shipped,01/12/2025
2220520,SKU014307,sku_description_14307,3,2,238.52,STH,Store F,01/11/2025,57900,36.81288,-99.751468,Shipped,01/14/2025
2220521,SKU039030,sku_description_39030,1,3,705.24,STH,Store F,06/07/2025,62814,43.493667,-70.805974,Shipped,06/12/2025
2220521,SKU014382,sku_description_14382,2,2,940.28,STH,Store F,06/07/2025,62814,43.493667,-70.805974,Shipped,06/10/2025
2220521,SKU030861,sku_description_30861,3,4,535.6,STH,Store F,06/07/2025,62814,43.493667,-70.805974,Shipped,06/08/2025
2220521,SKU026259,sku_description_26259,4,3,1351.62,STH,Store F,06/07/2025,62814,43.493667,-70.805974,Shipped,06/08/2025
2220522,SKU020139,sku_description_20139,1,1,620.12,STH,Store C,12/05/2025,36598,39.638959,-94.766931,Shipped,12/06/2025
2220522,SKU011252,sku_description_11252,2,1,575.14,STH,Store C,12/05/2025,36598,39.638959,-94.766931,Shipped,12/10/2025
2220522,SKU003307,sku_description_3307,3,4,1199.64,STH,Store C,12/05/2025,36598,39.638959,-94.766931,Shipped,12/07/2025
2220522,SKU009962,sku_description_9962,4,2,915.68,STH,Store C,12/05/2025,36598,39.638959,-94.766931,Shipped,12/09/2025
2220522,SKU041089,sku_description_41089,5,3,1110.0,STH,Store C,12/05/2025,36598,39.638959,-94.766931,Shipped,12/10/2025
2220523,SKU022179,sku_description_22179,1,4,2771.44,STH,Store H,07/19/2025,07350,47.730029,-91.809819,Shipped,07/21/2025
2220523,SKU036290,sku_description_36290,2,2,1300.9,STH,Store H,07/19/2025,07350,47.730029,-91.809819,Shipped,07/22/2025
2220523,SKU029524,sku_description_29524,3,2,1172.66,STH,Store H,07/19/2025,07350,47.730029,-91.809819,Shipped,07/23/2025
2220524,SKU022362,sku_description_22362,1,1,624.18,STH,Store G,05/04/2025,87360,29.633221,-86.005943,Shipped,05/08/2025
2220524,SKU032986,sku_description_32986,2,4,1948.48,STH,Store G,05/04/2025,87360,29.633221,-86.005943,Shipped,05/08/2025
2220524,SKU021617,sku_description_21617,3,1,286.11,STH,Store G,05/04/2025,87360,29.633221,-86.005943,Shipped,05/07/2025
2220524,SKU010260,sku_description_10260,4,1,69.95,STH,Store G,05/04/2025,87360,29.633221,-86.005943,Shipped,05/09/2025
2220524,SKU020043,sku_description_20043,5,4,2273.48,STH,Store G,05/04/2025,87360,29.633221,-86.005943,Shipped,05/05/2025
2220525,SKU036668,sku_description_36668,1,3,2288.04,STH,Store E,01/07/2025,55816,33.496959,-83.308119,Shipped,01/10/2025
2220525,SKU042557,sku_description_42557,2,3,2340.72,STH,Store E,01/07/2025,55816,33.496959,-83.308119,Shipped,01/12/2025
2220525,SKU016646,sku_description_16646,3,1,781.34,STH,Store E,01/07/2025,55816,33.496959,-83.308119,Shipped,01/11/2025
2220526,SKU027106,sku_description_27106,1,2,899.24,STH,Store A,11/17/2025,49356,43.42681,-97.035449,Shipped,11/20/2025
2220526,SKU006862,sku_description_6862,2,1,727.48,STH,Store A,11/17/2025,49356,43.42681,-97.035449,Shipped,11/20/2025
2220526,SKU005845,sku_description_5845,3,1,699.21,STH,Store A,11/17/2025,49356,43.42681,-97.035449,Shipped,11/18/2025
2220526,SKU022300,sku_description_22300,4,4,2712.0,STH,Store A,11/17/2025,49356,43.42681,-97.035449,Shipped,11/21/2025
2220528,SKU042728,sku_description_42728,1,3,58.44,STH,Store G,11/20/2025,35260,38.001644,-114.546642,Shipped,11/24/2025
2220528,SKU026659,sku_description_26659,2,2,1419.68,STH,Store G,11/20/2025,35260,38.001644,-114.546642,Shipped,11/22/2025
2220528,SKU010649,sku_description_10649,3,2,1588.18,STH,Store G,11/20/2025,35260,38.001644,-114.546642,Shipped,11/23/2025
2220529,SKU013587,sku_description_13587,1,1,755.51,STH,Store J,09/20/2025,31029,28.058292,-102.80459,Shipped,09/23/2025
2220530,SKU018471,sku_description_18471,1,2,830.84,BOPIS,Store E,03/13/2025,30303,33.749,-84.388,Shipped,03/17/2025
2220531,SKU036811,sku_description_36811,1,4,2203.72,BOPIS,Store D,09/09/2025,15222,40.4406,-79.9959,Shipped,09/12/2025
2220531,SKU000159,sku_description_159,2,1,192.4,BOPIS,Store D,09/09/2025,15222,40.4406,-79.9959,Shipped,09/11/2025
2220531,SKU025718,sku_description_25718,3,4,1338.84,BOPIS,Store D,09/09/2025,15222,40.4406,-79.9959,Shipped,09/14/2025
2220531,SKU014352,sku_description_14352,4,1,366.84,BOPIS,Store D,09/09/2025,15222,40.4406,-79.9959,Shipped,09/14/2025
2220532,SKU025574,sku_description_25574,1,3,787.29,STH,Store J,03/26/2025,45108,48.852499,-77.158364,Shipped,03/30/2025
2220532,SKU005800,sku_description_5800,2,3,400.47,STH,Store J,03/26/2025,45108,48.852499,-77.158364,Shipped,03/27/2025
2220532,SKU023359,sku_description_23359,3,2,1323.92,STH,Store J,03/26/2025,45108,48.852499,-77.158364,Shipped,03/28/2025
2220534,SKU040375,sku_description_40375,1,3,663.69,STH,Store I,04/07/2025,45349,35.890155,-121.308952,Shipped,04/12/2025
2220535,SKU035630,sku_description_35630,1,3,2012.88,BOPIS,Store B,03/12/2025,60601,41.8837,-87.6233,Shipped,03/17/2025
2220535,SKU026441,sku_description_26441,2,2,1453.38,BOPIS,Store B,03/12/2025,60601,41.8837,-87.6233,Shipped,03/17/2025
2220535,SKU023558,sku_description_23558,3,2,374.42,BOPIS,Store B,03/12/2025,60601,41.8837,-87.6233,Shipped,03/16/2025
2220535,SKU034256,sku_description_34256,4,2,550.62,BOPIS,Store B,03/12/2025,60601,41.8837,-87.6233,Shipped,03/13/2025
2220537,SKU034217,sku_description_34217,1,2,389.98,STH,Store B,05/27/2025,38337,41.546438,-97.653329,Shipped,05/28/2025
2220537,SKU036136,sku_description_36136,2,1,440.26,STH,Store B,05/27/2025,38337,41.546438,-97.653329,Shipped,06/01/2025
2220537,SKU036557,sku_description_36557,3,4,2921.32,STH,Store B,05/27/2025,38337,41.546438,-97.653329,Shipped,06/01/2025
2220538,SKU018302,sku_description_18302,1,2,304.92,STH,Store C,03/02/2025,36625,35.85265,-97.814982,Shipped,03/06/2025
2220538,SKU015184,sku_description_15184,2,1,412.54,STH,Store C,03/02/2025,36625,35.85265,-97.814982,Shipped,03/07/2025
2220538,SKU001346,sku_description_1346,3,2,684.24,STH,Store C,03/02/2025,36625,35.85265,-97.814982,Shipped,03/07/2025
2220538,SKU000357,sku_description_357,4,2,48.26,STH,Store C,03/02/2025,36625,35.85265,-97.814982,Shipped,03/05/2025
2220539,SKU027745,sku_description_27745,1,4,266.32,STH,Store B,02/16/2025,24770,36.325955,-94.693681,Shipped,02/18/2025
2220540,SKU042109,sku_description_42109,1,2,320.54,STH,Store H,04/10/2025,65553,36.186892,-99.114627,Shipped,04/15/2025
2220541,SKU016427,sku_description_16427,1,1,217.74,STH,Store A,04/26/2025,71482,30.651482,-121.055015,Shipped,04/27/2025
2220541,SKU033723,sku_description_33723,2,3,1385.34,STH,Store A,04/26/2025,71482,30.651482,-121.055015,Shipped,04/27/2025
2220541,SKU008988,sku_description_8988,3,2,1508.52,STH,Store A,04/26/2025,71482,30.651482,-121.055015,Shipped,04/30/2025
2220541,SKU016581,sku_description_16581,4,1,559.78,STH,Store A,04/26/2025,71482,30.651482,-121.055015,Shipped,05/01/2025
2220541,SKU036697,sku_description_36697,5,2,73.7,STH,Store A,04/26/2025,71482,30.651482,-121.055015,Shipped,04/27/2025
2220541,SKU015380,sku_description_15380,6,4,651.24,STH,Store A,04/26/2025,71482,30.651482,-121.055015,Shipped,04/28/2025
2220541,SKU019693,sku_description_19693,7,3,111.21,STH,Store A,04/26/2025,71482,30.651482,-121.055015,Shipped,04/29/2025
2220542,SKU000905,sku_description_905,1,1,338.88,BOPIS,Store B,12/29/2025,60601,41.8837,-87.6233,Shipped,01/03/2026
2220542,SKU033777,sku_description_33777,2,1,496.49,BOPIS,Store B,12/29/2025,60601,41.8837,-87.6233,Shipped,01/01/2026
2220542,SKU011031,sku_description_11031,3,4,882.04,BOPIS,Store B,12/29/2025,60601,41.8837,-87.6233,Shipped,01/03/2026
2220544,SKU034007,sku_description_34007,1,2,1303.84,BOPIS,Store D,04/09/2025,15222,40.4406,-79.9959,Shipped,04/12/2025
2220544,SKU040422,sku_description_40422,2,2,610.26,BOPIS,Store D,04/09/2025,15222,40.4406,-79.9959,Shipped,04/12/2025
2220544,SKU029901,sku_description_29901,3,3,1391.97,BOPIS,Store D,04/09/2025,15222,40.4406,-79.9959,Shipped,04/10/2025
2220544,SKU001879,sku_description_1879,4,2,480.3,BOPIS,Store D,04/09/2025,15222,40.4406,-79.9959,Shipped,04/14/2025
2220544,SKU034513,sku_description_34513,5,2,1105.18,BOPIS,Store D,04/09/2025,15222,40.4406,-79.9959,Shipped,04/11/2025
2220545,SKU042645,sku_description_42645,1,2,1012.58,STH,Store I,09/09/2025,96511,41.435389,-73.853068,Shipped,09/14/2025
2220545,SKU025092,sku_description_25092,2,4,2849.48,STH,Store I,09/09/2025,96511,41.435389,-73.853068,Shipped,09/13/2025
2220546,SKU022331,sku_description_22331,1,3,1986.3,STH,Store J,09/13/2025,13238,29.577896,-120.553061,Shipped,09/18/2025
2220546,SKU026171,sku_description_26171,2,4,286.72,STH,Store J,09/13/2025,13238,29.577896,-120.553061,Shipped,09/15/2025
2220546,SKU041485,sku_description_41485,3,4,619.72,STH,Store J,09/13/2025,13238,29.577896,-120.553061,Shipped,09/15/2025
2220546,SKU042358,sku_description_42358,4,2,1413.04,STH,Store J,09/13/2025,13238,29.577896,-120.553061,Shipped,09/16/2025
2220546,SKU009080,sku_description_9080,5,1,165.99,STH,Store J,09/13/2025,13238,29.577896,-120.553061,Shipped,09/15/2025
2220546,SKU036381,sku_description_36381,6,2,313.72,STH,Store J,09/13/2025,13238,29.577896,-120.553061,Shipped,09/18/2025
2220546,SKU036811,sku_description_36811,7,4,2203.72,STH,Store J,09/13/2025,13238,29.577896,-120.553061,Shipped,09/17/2025
2220547,SKU010576,sku_description_10576,1,1,721.07,BOPIS,Store B,05/03/2025,60601,41.8837,-87.6233,Shipped,05/04/2025
2220547,SKU017510,sku_description_17510,2,4,2730.2,BOPIS,Store B,05/03/2025,60601,41.8837,-87.6233,Shipped,05/07/2025
